timestamp_utc,facility_id,facility_name,tfnsw_facility_id,suburb,latitude,longitude,spots,occupied,available,status
2026-02-11T12:08:33Z,27,Park&Ride - Tallawong P2,2155384TPR002,Tallawong,-33.692987,150.9043098,455,9,446,Available
2026-02-11T12:08:34Z,28,Park&Ride - Tallawong P3,2155384TPR003,Tallawong,-33.693832,150.903874,397,3,394,Available
2026-02-11T12:08:35Z,29,Park&Ride - Kellyville (north),2155382TPR001,Kellyville,-33.711156,150.934364,351,4,347,Available
2026-02-11T12:08:36Z,30,Park&Ride - Kellyville (south),2155382TPR002,Kellyville,-33.71498982,150.9363451,964,32,932,Available
2026-02-11T12:08:37Z,31,Park&Ride - Bella Vista,2153478TPR001,Bella Vista,-33.727438,150.941761,774,16,758,Available
2026-02-11T12:08:37Z,32,Park&Ride - Hills Showground,2154392TPR001,Castle Hill,-33.727735,150.98505,584,18,566,Available
2026-02-11T12:08:38Z,33,Park&Ride - Cherrybrook,2126158TPR001,Cherrybrook,-33.737374,151.033431,384,38,346,Available
2026-02-11T12:08:39Z,34,Park&Ride - Lindfield Village Green,207010TPR001,Lindfield,-33.77449,151.170549,94,0,94,Available
2026-02-11T12:08:40Z,35,Park&Ride - Beverly Hills,220910TPR001,Beverly Hills,-33.949744,151.0801,200,3,197,Available
2026-02-11T12:08:41Z,36,Park&Ride - Emu Plains,275020TPR001,Emu Plains,-33.745527,150.66987,750,1,749,Available
2026-02-11T12:08:42Z,37,Park&Ride - Riverwood,221010TPR001,Riverwood,-33.952727,151.050035,114,3,111,Available
2026-02-11T12:08:43Z,38,Park&Ride - North Rocks,2151161TPR001,North Rocks,-33.765539,151.014131,139,0,139,Available
2026-02-11T12:08:44Z,39,Park&Ride - Edmondson Park (north),217426CCP001,Edmondson Park,-33.9691,150.8616,917,1,916,Available
2026-02-11T12:08:44Z,486,Park&Ride - Ashfield,213110TPR001,Ashfield,-33.888104,151.126577,228,25,203,Available
2026-02-11T12:08:45Z,487,Park&Ride - Kogarah,221710TPR001,Kogarah,-33.96369941,151.1319494,259,5,254,Available
2026-02-11T12:08:46Z,488,Park&Ride - Seven Hills,214710TPR001,Seven Hills,-33.77304548,150.9367514,1613,25,1588,Available
2026-02-11T12:08:47Z,489,Park&Ride - Manly Vale,2093117TPR001,Manly Vale,-33.786536,151.267221,142,1,141,Available
2026-02-11T12:08:48Z,490,Park&Ride - Brookvale,210020TPR001,Brookvale,-33.767366,151.269667,246,6,240,Available
2026-02-11T18:00:35Z,6,Park&Ride - Gordon Henry St (north),207210TPR001,Gordon,-33.757065,151.154662,213,3,210,Available
2026-02-11T18:00:36Z,7,Park&Ride - Kiama,253330TPR001,Kiama,-34.673122,150.854546,42,1,41,Available
2026-02-11T18:00:37Z,8,Park&Ride - Gosford,225040TPR001,Gosford,-33.42526471,151.340236,1059,62,997,Available
2026-02-11T18:00:38Z,9,Park&Ride - Revesby,221210TPR001,Revesby,-33.95107517,151.0168491,931,17,914,Available
2026-02-11T18:00:39Z,10,Park&Ride - Warriewood,2101131TPR001,Warriewood,-33.696887,151.302143,233,1,232,Available
2026-02-11T18:00:40Z,11,Park&Ride - Narrabeen,2101130TPR001,Narrabeen,-33.714364,151.29699,46,4,42,Available
2026-02-11T18:00:41Z,12,Park&Ride - Mona Vale,2103108TPR001,Mona Vale,-33.677567,151.306512,68,0,68,Available
2026-02-11T18:00:42Z,13,Park&Ride - Dee Why,2099207TPR001,Dee Why,-33.750302,151.286717,121,1,120,Available
2026-02-11T18:00:44Z,14,Park&Ride - West Ryde,211420TPR001,West Ryde,-33.805993,151.091248,151,8,143,Available
2026-02-11T18:00:45Z,15,Park&Ride - Sutherland,223210TPR001,Sutherland,-34.02955,151.058409,373,40,333,Available
2026-02-11T18:00:46Z,16,Park&Ride - Leppington,217933TPR001,Leppington,-33.953826,150.806971,1684,57,1627,Available
2026-02-11T18:00:47Z,17,Park&Ride - Edmondson Park (south),217426TPR001,Edmondson Park,-33.969476,150.856259,1409,66,1343,Available
2026-02-11T18:00:48Z,18,Park&Ride - St Marys,276010TPR001,St Marys,-33.761546,150.776314,684,40,644,Available
2026-02-11T18:00:49Z,19,Park&Ride - Campbelltown Farrow Rd (north),256020TPR001,Campbelltown,-34.062279,150.815283,68,55,13,Available
2026-02-11T18:00:50Z,20,Park&Ride - Campbelltown Hurley St,256020TPR002,Campbelltown,-34.065798,150.812432,118,40,78,Available
2026-02-11T18:00:51Z,21,Park&Ride - Penrith (at-grade),275010TPR001,Penrith,-33.748043,150.69444,229,0,229,Available
2026-02-11T18:00:52Z,22,Park&Ride - Penrith (multi-level),275010TPR002,Penrith,-33.748452,150.695171,1129,42,1087,Available
2026-02-11T18:00:53Z,23,Park&Ride - Warwick Farm,217010TPR001,Warwick Farm,-33.913767,150.934409,906,34,872,Available
2026-02-11T18:00:54Z,24,Park&Ride - Schofields,276220TPR001,Schofields,-33.703674,150.870861,700,9,691,Available
2026-02-11T18:00:55Z,25,Park&Ride - Hornsby,207720TPR001,Hornsby,-33.701352,151.098004,145,6,139,Available
2026-02-11T18:00:56Z,26,Park&Ride - Tallawong P1,2155384TPR001,Tallawong,-33.69304704,150.9052577,123,81,42,Available
2026-02-11T18:00:57Z,27,Park&Ride - Tallawong P2,2155384TPR002,Tallawong,-33.692987,150.9043098,455,40,415,Available
2026-02-11T18:00:59Z,28,Park&Ride - Tallawong P3,2155384TPR003,Tallawong,-33.693832,150.903874,397,1,396,Available
2026-02-11T18:01:00Z,29,Park&Ride - Kellyville (north),2155382TPR001,Kellyville,-33.711156,150.934364,351,6,345,Available
2026-02-11T18:01:01Z,30,Park&Ride - Kellyville (south),2155382TPR002,Kellyville,-33.71498982,150.9363451,964,35,929,Available
2026-02-11T18:01:02Z,31,Park&Ride - Bella Vista,2153478TPR001,Bella Vista,-33.727438,150.941761,774,19,755,Available
2026-02-11T18:01:03Z,32,Park&Ride - Hills Showground,2154392TPR001,Castle Hill,-33.727735,150.98505,584,17,567,Available
2026-02-11T18:01:04Z,33,Park&Ride - Cherrybrook,2126158TPR001,Cherrybrook,-33.737374,151.033431,384,30,354,Available
2026-02-11T18:01:05Z,34,Park&Ride - Lindfield Village Green,207010TPR001,Lindfield,-33.77449,151.170549,94,3,91,Available
2026-02-11T18:01:06Z,35,Park&Ride - Beverly Hills,220910TPR001,Beverly Hills,-33.949744,151.0801,200,0,200,Available
2026-02-11T18:01:07Z,36,Park&Ride - Emu Plains,275020TPR001,Emu Plains,-33.745527,150.66987,750,1,749,Available
2026-02-11T18:01:08Z,37,Park&Ride - Riverwood,221010TPR001,Riverwood,-33.952727,151.050035,114,5,109,Available
2026-02-11T18:01:09Z,38,Park&Ride - North Rocks,2151161TPR001,North Rocks,-33.765539,151.014131,139,0,139,Available
2026-02-11T18:01:10Z,39,Park&Ride - Edmondson Park (north),217426CCP001,Edmondson Park,-33.9691,150.8616,917,2,915,Available
2026-02-11T18:01:11Z,486,Park&Ride - Ashfield,213110TPR001,Ashfield,-33.888104,151.126577,228,23,205,Available
2026-02-11T18:01:13Z,487,Park&Ride - Kogarah,221710TPR001,Kogarah,-33.96369941,151.1319494,259,9,250,Available
2026-02-11T18:01:14Z,488,Park&Ride - Seven Hills,214710TPR001,Seven Hills,-33.77304548,150.9367514,1613,23,1590,Available
2026-02-11T18:01:15Z,489,Park&Ride - Manly Vale,2093117TPR001,Manly Vale,-33.786536,151.267221,142,3,139,Available
2026-02-11T18:01:16Z,490,Park&Ride - Brookvale,210020TPR001,Brookvale,-33.767366,151.269667,246,7,239,Available
